"[101, 7276, 1056, 2487, 1012, 2171, 2013, 2073, 1056, 2487, 1012, 1035, 8909, 2013, 2073, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 2013, 2073, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475]","[101, 7276, 7904, 1035, 8909, 1010, 2034, 1035, 2171, 1010, 2197, 1035, 2171, 1010, 3105, 1035, 8909, 2013, 5126, 2073, 10300, 1028, 1006, 7276, 4098, 1006, 10300, 1007, 2013, 5126, 2073, 3105, 1035, 8909, 1027, 1005, 16405, 1035, 2158, 1005, 1007, 102]",hr_1,select t1 . name from where t1 . _ id from where t1 . _ id = t2 . _ id = t2 . _ id from where t1 . _ id = t2,"select employee _ id , first _ name , last _ name , job _ id from employees where salary > ( select max ( salary ) from employees where job _ id = ' pu _ man ' )"
"[101, 7276, 1056, 2487, 1012, 2171, 2013, 1035, 8909, 2013, 2004, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035]","[101, 7276, 1056, 2487, 1012, 2516, 1010, 1056, 2475, 1012, 12612, 1035, 8909, 2013, 2143, 2004, 1056, 2487, 3693, 12612, 2004, 1056, 2475, 2006, 1056, 2487, 1012, 2143, 1035, 8909, 1027, 1056, 2475, 1012, 2143, 1035, 8909, 3693, 12635, 2004, 1056, 2509, 2006, 1056, 2475, 1012, 12612, 1035, 8909, 1027, 1056, 2509, 1012, 12612, 1035, 8909, 2177, 2011, 1056, 2475, 1012, 12612, 1035, 8909, 2344, 2011, 4175, 1006, 1008, 1007, 4078, 2278, 5787, 1015, 102]",sakila_1,select t1 . name from _ id from as t1 . _ id = t1 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _,"select t1 . title , t2 . inventory _ id from film as t1 join inventory as t2 on t1 . film _ id = t2 . film _ id join rental as t3 on t2 . inventory _ id = t3 . inventory _ id group by t2 . inventory _ id order by count ( * ) desc limit 1"
"[101, 7276, 4175, 1006, 1008, 1007, 2013, 102]","[101, 7276, 4175, 1006, 1008, 1007, 2013, 25416]",cre_Docs_and_Epenses,select count ( * ) from,select count ( * ) from ref
"[101, 7276, 20704, 2290, 1006, 1008, 1007, 2013, 102]","[101, 7276, 20704, 2290, 1006, 3091, 1035, 2519, 1007]",architecture,select avg ( * ) from,select avg ( length _ feet )
"[101, 7276, 1056, 2487, 1012, 1035, 8909, 2013, 1035, 8909, 1027, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056]","[101, 7276, 1056, 2487, 1012, 2326, 1035, 2828, 1035, 6412, 1010, 1056, 2487, 1012, 2326, 1035, 2828, 1035, 3642, 2013, 25416, 1035, 2326, 1035, 4127, 2004, 1056, 2487, 3693, 2578, 2004, 1056, 2475, 2006, 1056, 2487, 1012, 2326, 1035, 2828, 1035, 3642, 1027, 1056, 2475, 1012, 2326, 1035, 2828, 1035, 3642, 2177, 2011, 1056, 2487, 1012, 2326, 1035, 2828, 1035, 3642, 2344, 2011, 4175, 1006, 1008, 1007, 4078, 2278, 5787, 1015, 102]",cre_Drama_Workshop_Groups,select t1 . _ id from _ id = t1 . _ id = t1 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t,"select t1 . service _ type _ description , t1 . service _ type _ code from ref _ service _ types as t1 join services as t2 on t1 . service _ type _ code = t2 . service _ type _ code group by t1 . service _ type _ code order by count ( * ) desc limit 1"
"[101, 7276, 2171, 2013, 2073, 1056, 2487, 1012, 2171, 2013, 102]","[101, 7276, 2221, 1035, 2171, 2013, 2221, 2344, 2011, 2313, 2004]",election,select name from where t1 . name from,select county _ name from county order by population as
"[101, 7276, 1056, 2487, 1012, 2171, 2013, 2073, 1056, 2487, 1012, 2171, 2013, 2073, 1056, 2487, 1012, 1035]","[101, 7276, 3812, 1035, 3099, 1010, 4012, 13876, 26611, 2013, 2283, 2073, 2283, 1027, 1000, 3537, 1000, 102]",election,select t1 . name from where t1 . name from where t1 . _,"select lieutenant _ governor , comptroller from party where party = "" democratic """
"[101, 7276, 2171, 2013, 2073, 1056, 2487, 1012, 1035, 8909, 2013, 2073, 1056, 2487, 1012, 1035, 8909, 2013, 2073, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 2013, 2073, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 2013, 2073, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 2013, 2073, 1056]","[101, 7276, 8013, 1035, 2034, 1035, 2171, 1010, 8013, 1035, 2197, 1035, 2171, 2013, 6304, 3272, 7276, 1056, 2487, 1012, 8013, 1035, 2034, 1035, 2171, 1010, 1056, 2487, 1012, 8013, 1035, 2197, 1035, 2171, 2013, 6304, 2004, 1056, 2487, 3693, 6115, 2004, 1056, 2475, 2006, 1056, 2487, 1012, 8013, 1035, 8909, 1027, 1056, 2475, 1012, 8013, 1035, 8909, 102]",customers_card_transactions,select name from where t1 . _ id from where t1 . _ id from where t1 . _ id = t2 . _ id from where t1 . _ id = t2 . _ id from where t1 . _ id = t2 . _ id from where t,"select customer _ first _ name , customer _ last _ name from customers except select t1 . customer _ first _ name , t1 . customer _ last _ name from customers as t1 join accounts as t2 on t1 . customer _ id = t2 . customer _ id"
"[101, 7276, 1056, 2487, 1012, 2171, 2013, 1035, 8909, 2013, 2004, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035]","[101, 7276, 1056, 2487, 1012, 8013, 1035, 8909, 2013, 6304, 2004, 1056, 2487, 3693, 4449, 2004, 1056, 2475, 2006, 1056, 2487, 1012, 8013, 1035, 8909, 1027, 1056, 2475, 1012, 8013, 1035, 8909, 2177, 2011, 1056, 2487, 1012, 8013, 1035, 8909, 2344, 2011, 4175, 1006, 1008, 1007, 4078, 2278, 5787, 1015, 102]",tracking_orders,select t1 . name from _ id from as t1 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _,select t1 . customer _ id from customers as t1 join orders as t2 on t1 . customer _ id = t2 . customer _ id group by t1 . customer _ id order by count ( * ) desc limit 1
"[101, 7276, 20704, 2290, 1006, 1008, 1007, 2013, 102]","[101, 7276, 20704, 2290, 1006, 2287, 1007, 2013, 3063]",music_4,select avg ( * ) from,select avg ( age ) from artist
"[101, 7276, 1056, 2487, 1012, 2171, 2013, 2073, 1056, 2487, 1012, 2171, 2013, 2073, 1056, 2487, 1012, 2171, 2013, 2004, 1056, 2487, 1012, 2171, 1027, 1056, 2475, 1012, 2171, 2013, 2004, 1056, 2487, 1012, 2171, 1027, 1056, 2475, 1012, 2171, 2013, 2004, 1056, 2487, 1012, 2171, 1027, 1056, 2475, 1012, 2171, 2013, 2004, 1056, 2487, 1012, 1056, 2487, 1012, 2171]","[101, 7276, 5664, 1056, 2475, 1012, 2516, 2013, 5790, 2004, 1056, 2487, 3693, 3185, 2004, 1056, 2475, 2006, 1056, 2487, 1012, 3054, 1027, 1056, 2475, 1012, 3054, 3693, 12027, 2004, 1056, 2509, 2006, 1056, 2487, 1012, 9436, 1027, 1056, 2509, 1012, 9436, 2073, 1056, 2509, 1012, 2171, 1027, 1005, 12686, 5671, 1005, 2030, 1056, 2475, 1012, 2095, 1028, 2456, 102]",movie_1,select t1 . name from where t1 . name from where t1 . name from as t1 . name = t2 . name from as t1 . name = t2 . name from as t1 . name = t2 . name from as t1 . t1 . name,select distinct t2 . title from rating as t1 join movie as t2 on t1 . mid = t2 . mid join reviewer as t3 on t1 . rid = t3 . rid where t3 . name = ' brittany harris ' or t2 . year > 2000
"[101, 7276, 1056, 2487, 1012, 1035, 8909, 2013, 1035, 8909, 2013, 1035]","[101, 7276, 3573, 1035, 2171, 2013, 3689, 1035, 8395, 1035, 2967, 102]",cre_Drama_Workshop_Groups,select t1 . _ id from _ id from _,select store _ name from drama _ workshop _ groups
"[101, 7276, 2171, 2013, 2073, 1056, 2487, 1012, 2171, 2013]","[101, 7276, 2171, 2013, 3559, 2073, 2287, 1028, 2423, 102]",journal_committee,select name from where t1 . name from,select name from editor where age > 25
"[101, 7276, 2171, 2013, 1035, 2171, 2013, 102]","[101, 7276, 29466, 1035, 2171, 1010, 2311, 2013]",college_2,select name from _ name from,"select dept _ name , building from"
"[101, 7276, 4175, 1006, 1008, 1007, 2013, 102]","[101, 7276, 4175, 1006, 1008, 1007, 2013, 5491]",cre_Docs_and_Epenses,select count ( * ) from,select count ( * ) from documents
"[101, 7276, 2171, 2013, 2073, 1056, 2487, 1012, 1035, 8909, 2013, 2073, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035]","[101, 7276, 2171, 2013, 3042, 2073, 3042, 1035, 8909, 2025, 1999, 1006, 7276, 3042, 1035, 8909, 2013, 3042, 1035, 3006, 1007, 102]",phone_market,select name from where t1 . _ id from where t1 . _ id = t2 . _,select name from phone where phone _ id not in ( select phone _ id from phone _ market )
"[101, 7276, 2171, 2013, 2073, 1056, 2487, 1012, 2171, 2013, 2073, 1056, 2487, 1012]","[101, 7276, 2516, 2013, 2774, 2073, 2516, 2066, 1005, 1003, 1996, 1003, 1005, 102]",music_2,select name from where t1 . name from where t1 .,select title from songs where title like ' % the % '
"[101, 7276, 1056, 2487, 1012, 2171, 2013, 2073, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027]","[101, 7276, 2447, 1035, 17928, 1035, 8909, 2013, 2447, 2073, 4578, 1028, 1027, 8380, 29261, 7276, 2447, 1035, 17928, 1035, 8909, 2013, 2447, 1035, 12332, 2073, 3452, 1035, 5790, 1028, 5594, 102]",soccer_1,select t1 . name from where t1 . _ id = t2 . _ id = t2 . _ id = t2 . _ id =,select player _ api _ id from player where height > = 180 intersect select player _ api _ id from player _ attributes where overall _ rating > 85
"[101, 7276, 2171, 2013, 2073, 1056, 2487, 1012, 2171, 2013, 2073, 1056, 2487, 1012, 2171, 2013, 2004, 1056, 2487, 1012]","[101, 7276, 2631, 2013, 2118, 2073, 12912, 999, 1027, 1005, 2270, 1005, 2344, 2011, 2631, 4078, 2278, 5787, 1015, 102]",university_basketball,select name from where t1 . name from where t1 . name from as t1 .,select founded from university where affiliation ! = ' public ' order by founded desc limit 1
"[101, 7276, 1056, 2487, 1012, 2171, 2013, 2004, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035]","[101, 7276, 1056, 2509, 1012, 29466, 1035, 2171, 2013, 2607, 2004, 1056, 2487, 3693, 2465, 2004, 1056, 2475, 2006, 1056, 2487, 1012, 13675, 2015, 1035, 3642, 1027, 1056, 2475, 1012, 13675, 2015, 1035, 3642, 3693, 2533, 2004, 1056, 2509, 2006, 1056, 2487, 1012, 29466, 1035, 3642, 1027, 1056, 2509, 1012, 29466, 1035, 3642, 2177, 2011, 1056, 2487, 1012, 29466, 1035, 3642, 2344, 2011, 7680, 1006, 1056, 2487, 1012, 13675, 2015, 1035, 4923, 1007, 4078, 2278, 5787, 1015, 102]",college_1,select t1 . name from as t1 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _,select t3 . dept _ name from course as t1 join class as t2 on t1 . crs _ code = t2 . crs _ code join department as t3 on t1 . dept _ code = t3 . dept _ code group by t1 . dept _ code order by sum ( t1 . crs _ credit ) desc limit 1
"[101, 7276, 4175, 1006, 1008, 1007, 2013, 102]","[101, 7276, 4175, 1006, 5664, 3063, 1035, 8909]",music_4,select count ( * ) from,select count ( distinct artist _ id
"[101, 7276, 20704, 2290, 1006, 1008, 1007, 2013, 102]","[101, 7276, 4098, 1006, 2287, 1007, 2013, 3076, 102]",voter_2,select avg ( * ) from,select max ( age ) from student
"[101, 7276, 2171, 2013, 2073, 1056, 2487, 1012, 2171, 2013, 2073, 1056, 2487, 1012, 2171, 2013, 2073, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 2171]","[101, 7276, 2516, 2013, 2607, 2073, 29466, 1035, 2171, 1027, 1005, 6747, 1005, 3272, 7276, 2516, 2013, 2607, 2073, 29466, 1035, 2171, 1027, 1005, 6825, 1005, 102]",college_2,select name from where t1 . name from where t1 . name from where t1 . _ id = t2 . name,select title from course where dept _ name = ' statistics ' except select title from course where dept _ name = ' psychology '
"[101, 7276, 4175, 1006, 1008, 1007, 2013, 102]","[101, 7276, 4175, 1006, 1008, 1007, 2013, 6304]",customers_and_invoices,select count ( * ) from,select count ( * ) from customers
"[101, 7276, 4175, 1006, 1008, 1007, 2013, 102]","[101, 7276, 4175, 1006, 5664, 7909, 1035, 4118]",customer_deliveries,select count ( * ) from,select count ( distinct payment _ method
"[101, 7276, 2171, 2013, 2073, 1056, 2487, 1012, 2171, 2013, 2073, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035]","[101, 7276, 1056, 2487, 1012, 8013, 1035, 2171, 2013, 6304, 2004, 1056, 2487, 3693, 4449, 2004, 1056, 2475, 2006, 1056, 2487, 1012, 8013, 1035, 8909, 1027, 1056, 2475, 1012, 8013, 1035, 8909, 2073, 1056, 2475, 1012, 3058, 1035, 2344, 1035, 2872, 1028, 1027, 1000, 2268, 1011, 5890, 1011, 5890, 1000, 1998, 1056, 2475, 1012, 3058, 1035, 2344, 1035, 2872, 1026, 1027, 1000, 2230, 1011, 5890, 1011, 5890, 1000, 102]",tracking_orders,select name from where t1 . name from where t1 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _,"select t1 . customer _ name from customers as t1 join orders as t2 on t1 . customer _ id = t2 . customer _ id where t2 . date _ order _ placed > = "" 2009 - 01 - 01 "" and t2 . date _ order _ placed < = "" 2010 - 01 - 01 """
"[101, 7276, 4175, 1006, 1008, 1007, 2013, 102]","[101, 7276, 4098, 1006, 2730, 1007, 1010, 8117]",battle_death,select count ( * ) from,"select max ( killed ) , min"
"[101, 7276, 4175, 1006, 1008, 1007, 2013, 2073, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056]","[101, 7276, 4175, 1006, 1008, 1007, 2013, 4031, 2004, 1056, 2487, 3693, 3471, 2004, 1056, 2475, 2006, 1056, 2487, 1012, 4031, 1035, 8909, 1027, 1056, 2475, 1012, 4031, 1035, 8909, 2073, 1056, 2487, 1012, 4031, 1035, 2171, 1027, 1000, 5285, 29441, 3686, 2213, 1000, 102]",tracking_software_problems,select count ( * ) from where t1 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t,"select count ( * ) from product as t1 join problems as t2 on t1 . product _ id = t2 . product _ id where t1 . product _ name = "" voluptatem """
"[101, 7276, 20704, 2290, 1006, 1008, 1007, 2013, 2073, 1056, 2487, 1012, 2171, 2013, 2004, 1056, 2487, 1012, 2171, 2013, 2004, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 2171, 2013, 2004, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 2171, 2013, 2004, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475]","[101, 7276, 20704, 2290, 1006, 1056, 2487, 1012, 2287, 1007, 2013, 3076, 2004, 1056, 2487, 3693, 3268, 1035, 1999, 2004, 1056, 2475, 2006, 1056, 2487, 1012, 24646, 3593, 1027, 1056, 2475, 1012, 24646, 3593, 3693, 19568, 2004, 1056, 2509, 2006, 1056, 2509, 1012, 19568, 3593, 1027, 1056, 2475, 1012, 19568, 3593, 2073, 1056, 2509, 1012, 3076, 1035, 3977, 1027, 1006, 7276, 4098, 1006, 3076, 1035, 3977, 1007, 2013, 19568, 1007, 102]",dorm_1,select avg ( * ) from where t1 . name from as t1 . name from as t1 . _ id = t2 . name from as t1 . _ id = t2 . _ id = t2 . _ id = t2 . name from as t1 . _ id = t2 . _ id = t2,select avg ( t1 . age ) from student as t1 join lives _ in as t2 on t1 . stuid = t2 . stuid join dorm as t3 on t3 . dormid = t2 . dormid where t3 . student _ capacity = ( select max ( student _ capacity ) from dorm )
"[101, 7276, 2171, 2013, 2073, 1056, 2487, 1012, 2171, 2013, 2004, 1056, 2487, 1012, 2171, 2013]","[101, 7276, 2472, 2013, 3185, 2177, 2011, 2472, 2383, 4175, 1006, 1008, 1007, 1027, 1015, 102]",movie_1,select name from where t1 . name from as t1 . name from,select director from movie group by director having count ( * ) = 1
"[101, 7276, 1056, 2487, 1012, 1035, 8909, 2013, 2073, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012]","[101, 7276, 1056, 2487, 1012, 4769, 1035, 2240, 1035, 1015, 2013, 2607, 1035, 6048, 1035, 1998, 1035, 14924, 2015, 2004, 1056, 2487, 3693, 5352, 2004, 1056, 2475, 2006, 1056, 2487, 1012, 3166, 1035, 8909, 1027, 1056, 2475, 1012, 3166, 1035, 8909, 2073, 1056, 2475, 1012, 2607, 1035, 2171, 1027, 1000, 4082, 2291, 1000, 2030, 1056, 2475, 1012, 2607, 1035, 2171, 1027, 1000, 2951, 3252, 1000, 102]",e_learning,select t1 . _ id from where t1 . _ id = t1 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 .,"select t1 . address _ line _ 1 from course _ authors _ and _ tutors as t1 join courses as t2 on t1 . author _ id = t2 . author _ id where t2 . course _ name = "" operating system "" or t2 . course _ name = "" data structure """
"[101, 7276, 1056, 2487, 1012, 1035, 8909, 2013, 1035, 8909, 2013, 2004, 1056, 2487, 1012, 1035, 8909, 1027, 1056]","[101, 7276, 11630, 2013, 6764, 2177, 2011, 11630, 2344, 2011, 4175, 1006, 1008, 1007, 4078, 2278, 5787, 1015, 102]",music_1,select t1 . _ id from _ id from as t1 . _ id = t,select formats from files group by formats order by count ( * ) desc limit 1
"[101, 7276, 4175, 1006, 1008, 1007, 2013, 102]","[101, 7276, 4175, 1006, 1008, 1007, 2013, 4545]",apartment_rentals,select count ( * ) from,select count ( * ) from apartment
"[101, 7276, 4175, 1006, 1008, 1007, 2013, 2073, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035]","[101, 7276, 2350, 1010, 4175, 1006, 1008, 1007, 2013, 3076, 2177, 2011, 2350, 2383, 4175, 1006, 2350, 1007, 2090, 1016, 1998, 2382, 1025, 102]",restaurant_1,select count ( * ) from where t1 . _ id = t2 . _ id = t2 . _,"select major , count ( * ) from student group by major having count ( major ) between 2 and 30 ;"
"[101, 7276, 4175, 1006, 1008, 1007, 2013, 102]","[101, 7276, 4175, 1006, 1008, 1007, 2013, 3688]",products_gen_characteristics,select count ( * ) from,select count ( * ) from products
"[101, 7276, 5664, 5664, 1035, 2171, 2013, 102]","[101, 7276, 5664, 2188, 1035, 2103, 2013, 4062]",school_bus,select distinct distinct _ name from,select distinct home _ city from driver
"[101, 7276, 1056, 2487, 1012, 2171, 2013, 2073, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035]","[101, 7276, 1056, 2475, 1012, 4405, 2013, 5452, 1035, 2194, 2004, 1056, 2487, 3693, 3462, 2004, 1056, 2475, 2006, 1056, 2487, 1012, 8909, 1027, 1056, 2475, 1012, 2194, 1035, 8909, 2073, 1056, 2487, 1012, 4054, 1035, 3450, 1027, 1005, 6636, 1005, 29261, 7276, 1056, 2475, 1012, 4405, 2013, 5452, 1035, 2194, 2004, 1056, 2487, 3693, 3462, 2004, 1056, 2475, 2006, 1056, 2487, 1012, 8909, 1027, 1056, 2475, 1012, 2194, 1035, 8909, 2073, 1056, 2487, 1012, 4054, 1035, 3450, 1027, 1005, 18640, 2578, 1005, 102]",flight_company,select t1 . name from where t1 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _ id = t2 . _,select t2 . pilot from operate _ company as t1 join flight as t2 on t1 . id = t2 . company _ id where t1 . principal _ activities = ' cargo ' intersect select t2 . pilot from operate _ company as t1 join flight as t2 on t1 . id = t2 . company _ id where t1 . principal _ activities = ' catering services '
"[101, 7276, 1056, 2487, 1012, 2171, 2013, 1035, 8909, 2013, 2004, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027, 1056, 2475, 1012, 1035, 8909, 1027]","[101, 7276, 1056, 2487, 1012, 2171, 2013, 7904, 2004, 1056, 2487, 3693, 9312, 2004, 1056, 2475, 2006, 1056, 2487, 1012, 7904, 1035, 8909, 1027, 1056, 2475, 1012, 7904, 1035, 8909, 2344, 2011, 1056, 2475, 1012, 6781, 4078, 2278, 5787, 1015, 102]",employee_hire_evaluation,select t1 . name from _ id from as t1 . _ id = t1 . _ id = t2 . _ id = t2 . _ id = t2 . _ id =,select t1 . name from employee as t1 join evaluation as t2 on t1 . employee _ id = t2 . employee _ id order by t2 . bonus desc limit 1
"[101, 7276, 2171, 2013, 1035, 8909, 2013, 2073, 1056, 2487, 1012, 1035, 8909, 2013, 2073, 1056, 2487, 1012, 1035, 8909, 1027, 1056, 2475, 1012]","[101, 7276, 2171, 2013, 2266, 2073, 2266, 1035, 8909, 2025, 1999, 1006, 7276, 2266, 1035, 8909, 2013, 5779, 1035, 4236, 1035, 3589, 1007, 102]",shop_membership,select name from _ id from where t1 . _ id from where t1 . _ id = t2 .,select name from member where member _ id not in ( select member _ id from membership _ register _ branch )
